swapSweep(gmro "ID") (L=2e-06) X,swapSweep(gmro "ID") (L=2e-06) Y
1e-09,42.43502815085856
1.8e-09,44.49433681378142
3.200000000000001e-09,46.07775233639556
5.6e-09,47.33379147643731
1e-08,48.42606111017135
1.8e-08,49.38436282592416
3.2e-08,50.24373458023744
5.600000000000001e-08,51.0769447241483
1e-07,52.04042908391828
1.8e-07,53.21807587841985
3.2e-07,54.58659778453164
5.6e-07,56.01811590956842
1e-06,57.34107354315971
1.8e-06,58.18508590973494
3.2e-06,58.37501507295688
5.6e-06,58.05289151729285
9.999999999999999e-06,57.37732849504882
1.8e-05,56.25503477847582
3.2e-05,54.42628946981645
5.6e-05,51.85530692498845
9.999999999999999e-05,48.65756112872523
0.00018,45.25004457466844
0.00032,41.37222442978845
0.00056,33.98650114785055
0.001,10.29153856968978
