swapSweep(gmoverid "ID") (L=8e-06) X,swapSweep(gmoverid "ID") (L=8e-06) Y
1e-09,24.07194965950219
1.8e-09,23.78042417600516
3.200000000000001e-09,23.44257384192833
5.6e-09,23.0644524194484
1e-08,22.61417568896183
1.8e-08,22.06161416998038
3.2e-08,21.32772502023002
5.600000000000001e-08,20.29223540997316
1e-07,18.74721846906538
1.8e-07,16.66674014743107
3.2e-07,14.27302870591906
5.6e-07,11.86014446482148
1e-06,9.558484861752754
1.8e-06,7.539379880648339
3.2e-06,5.871403879754877
5.6e-06,4.50921976119506
9.999999999999999e-06,3.35706844467421
1.8e-05,2.448890000415283
3.2e-05,1.783318979434235
5.6e-05,1.306738775026125
9.999999999999999e-05,0.9502905030875101
0.00018,0.6984629592215086
0.00032,0.5340956051789207
0.00056,0.4340389566763764
0.001,0.3708794748944157
