swapSweep(gmoverid "ID") (L=1e-06) X,swapSweep(gmoverid "ID") (L=1e-06) Y
1e-09,29.13637487169879
1.8e-09,28.97851578368904
3.200000000000001e-09,28.77726609174844
5.6e-09,28.52514441167579
1e-08,28.18986412450615
1.8e-08,27.75420093810665
3.2e-08,27.21681775408523
5.600000000000001e-08,26.57092344324052
1e-07,25.74942688409904
1.8e-07,24.71512218710927
3.2e-07,23.42080455517621
5.6e-07,21.79734669744349
1e-06,19.66163013797531
1.8e-06,17.07254496326029
3.2e-06,14.35739394353827
5.6e-06,11.80930109807517
9.999999999999999e-06,9.440263260148583
1.8e-05,7.327932532475708
3.2e-05,5.526779227625401
5.6e-05,4.041069921893811
9.999999999999999e-05,2.809374773379167
0.00018,1.879795728787525
0.00032,1.235634749319196
0.00056,0.8230598810173864
0.001,0.5627343153094972
