swapSweep(gmoverid "ID") (L=4e-06) X,swapSweep(gmoverid "ID") (L=4e-06) Y
1e-09,28.57779793414586
1.8e-09,28.33451234133599
3.200000000000001e-09,28.04805194793246
5.6e-09,27.72005668121778
1e-08,27.32570305756741
1.8e-08,26.86157627159157
3.2e-08,26.30690869636807
5.600000000000001e-08,25.57958659235504
1e-07,24.45018065091496
1.8e-07,22.68152447875204
3.2e-07,20.19576744046137
5.6e-07,17.14590097438936
1e-06,13.72067463835931
1.8e-06,10.55153734646479
3.2e-06,8.105186807708492
5.6e-06,6.270834421671297
9.999999999999999e-06,4.732322905066061
1.8e-05,3.470677355037967
3.2e-05,2.516334344812631
5.6e-05,1.838267322570867
9.999999999999999e-05,1.354500242388067
0.00018,1.046857090166086
0.00032,0.8057791181692561
0.00056,0.5919158571789481
0.001,0.5459693594431881
